,name,link,ac,health,strength,dexterity,constitution,intelligence,wisdom,charisma
301,Вампирический туман,/multiverse/bestiary/7058-vampiric_mist/,13,30,-2,3,3,-2,1,-2
302,Василиск,/bestiary/41-basilisk/,15,52,3,-1,2,-4,-1,-2
303,Велдискар,/bestiary/5926-veldyskar/,15,52,3,-1,2,0,-1,-2
304,Вервольф,/bestiary/224-werewolf/,11,58,2,1,2,0,0,0
305,Ветеран,/bestiary/421-veteran/,17,58,3,1,2,0,0,0
306,Ветеран Перчатки,/bestiary/5897-veteran_of_the_gauntlet/,17,58,3,1,2,0,0,0
307,Виллифорт Кровелл,/bestiary/5375-willifort_crowelle/,14,52,0,4,2,0,1,2
308,Виндхарроу,/bestiary/3657-windharrow/,15,55,0,3,1,2,0,3
309,Винная аномалия,/bestiary/6073-wine_weird/,13,58,3,3,1,0,0,0
310,Вирмлинг золотого дракона,/bestiary/130-gold_dragon_wyrmling/,17,60,4,2,3,2,0,3
311,Вирмлинг сапфирового дракона,/bestiary/6280-sapphire_dragon_wyrmling/,16,45,3,2,3,2,1,2
312,Вирмлинг синего дракона,/bestiary/106-blue_dragon_wyrmling/,17,52,3,0,2,1,0,2
313,Вирмлинг солнечного дракона,/bestiary/8872-solar_dragon_wyrmling/,15,51,3,2,4,0,1,0
314,Водная аномалия,/bestiary/309-water_weird/,13,58,3,3,1,0,0,0
315,Военачальник Норкер,/bestiary/13712-norker_war_leader/,17,39,3,0,2,1,0,1
316,Вождь багбиров,/bestiary/47-bugbear_chief/,17,65,3,2,2,0,1,0
317,Воин призраков меча,/multiverse/bestiary/7043-sword_wraith_warrior/,16,45,4,1,3,-2,-1,0
318,Воин Секиры Мирабара,/bestiary/7722-axe_of_mirabar_soldier/,18,67,3,1,3,0,0,0
319,Воин яколюдей,/bestiary/5613-yakfolk_warrior/,11,60,4,0,2,2,2,2
320,Волшебник школы Иллюзии,/multiverse/bestiary/6571-illusionist_wizard/,12,44,-1,2,1,3,0,1
321,Восторженный дельфин,/bestiary/6609-dolphin_delighter/,14,27,2,1,1,0,1,3
322,Валин Харпел,/bestiary/5732-vellynne_harpell/,13,67,0,1,3,4,2,1
323,Ваятель камня,/bestiary/4911-stonemelder/,17,75,2,0,3,1,0,3
324,Вербиг мародёр,/bestiary/5729-verbeeg_marauder/,14,85,4,0,3,0,0,-1
325,Вербовщик Орика,/bestiary/8312-oriq_recruiter/,16,55,0,2,1,3,2,4
326,Вервепрь,/bestiary/221-wereboar/,10,78,3,0,2,0,0,-1
327,Верстервятник,/bestiary/13300-werevulture/,12,75,3,2,3,0,1,-1
328,Вертигр,/bestiary/223-weretiger/,12,120,3,2,3,0,1,0
329,Вирмлинг аметистового дракона,/bestiary/5657-amethyst_dragon_wyrmling/,17,75,4,0,3,3,1,3
330,Вирмлинг дракочерепахи,/bestiary/6290-dragon_turtle_wyrmling/,18,90,3,0,2,-1,0,0
331,Вирмлинг красного дракона,/bestiary/110-red_dragon_wyrmling/,17,75,4,0,3,1,0,2
332,Витерс,/bestiary/6074-withers/,14,45,2,2,3,3,1,2
333,Вождь Карта-Кая,/bestiary/7749-chief_kartha_kaya/,11,70,4,0,2,2,2,2
334,Возвращённый – какомант,/bestiary/7203-returned_kakomantis/,15,65,0,3,2,1,1,2
335,Возвращённый – паламнит,/bestiary/7204-returned_palamnite/,15,65,0,3,2,1,1,2
336,Волк-хранитель,/bestiary/3609-guardian_wolf/,14,66,6,2,3,-3,1,-1
337,Воспламенитель Подручный хаоса,/bestiary/13201-hands_of_havoc_fire_starter/,16,65,3,2,2,0,3,0
338,Валентина Попофски,/bestiary/4811-volenta_popofsky/,15,82,3,3,3,0,0,1
339,Вампират-маг,/bestiary/8886-vampirate_mage/,14,68,1,2,4,1,2,2
340,Вампирический свежеватель разума,/bestiary/6904-vampiric_mind_flayer/,15,85,4,4,4,-3,2,4
341,Вардюк,/bestiary/8414-warduke/,17,78,3,0,2,-1,0,0
342,Василика,/bestiary/4800-vasilka/,9,93,4,-1,4,-2,0,-3
343,Вербиг скороход,/bestiary/5730-verbeeg_longstrider/,14,119,4,2,3,1,2,0
344,Верёвочник,/bestiary/274-roper/,20,93,4,-1,3,-2,3,-2
345,Веревочник перевёртыш,/bestiary/6211-shapechanged_roper/,20,93,4,-1,3,-2,3,-2
346,Верин Телисс,/bestiary/7870-verin_thelyss/,17,84,4,2,2,1,2,3
347,Вермедведь,/bestiary/220-werebear/,10,135,4,0,3,0,1,1
348,Верховная  жрица сахуагинов,/bestiary/7550-sahuagin_high_priestess/,14,71,2,1,2,1,3,0
349,Взрослый охотник за яйцами,/bestiary/6339-egg_hunter_adult/,16,52,2,5,3,-4,1,-3
350,Виари,/bestiary/7463-viari/,18,65,1,5,2,0,-1,2
351,Видение звёздного света,/bestiary/8880-starlight_apparition/,10,72,-5,0,0,4,3,3
352,Видение кислотного тумана,/bestiary/11837-acidic_mist_apparition/,15,90,2,5,2,-2,0,-2
353,Вилн Тирин,/bestiary/5901-viln_tirin/,15,65,2,3,2,2,0,2
354,Вирмлинг дракона времени,/bestiary/13136-time_dragon_wyrmling/,17,75,4,0,3,3,1,3
355,Водяной элементаль,/bestiary/144-water_elemental/,14,114,4,2,4,-3,0,-1
356,Воздушный элементаль,/bestiary/141-air_elemental/,15,90,2,5,2,-2,0,-2
357,Вокат,/bestiary/9266-vocath/,13,75,3,0,2,4,3,2
358,Волшебник школы Очарования,/multiverse/bestiary/6569-enchanter_wizard/,12,49,-1,2,0,3,1,0
359,Волшебник школы Преобразования,/multiverse/bestiary/6573-transmuter_wizard/,12,49,-1,2,0,3,1,0
360,Выкованный из золота страж,/bestiary/7168-gold_forged_sentinel/,16,76,4,1,4,-4,3,0
361,Ваканга О’таму,/bestiary/6045-wakanga_o_tamu/,12,40,-1,2,0,3,1,0
362,Верховный жрец Куо-тоа,/bestiary/213-kuo_toa_archpriest/,13,97,3,2,3,1,3,2
363,Виверна,/bestiary/313-wyvern/,13,110,4,0,3,-3,1,-2
364,Виктор Валлакович,/bestiary/4802-victor_vallakovich/,12,40,-1,2,0,3,1,0
365,Вильнюс,/bestiary/4803-vilnius/,12,40,-1,2,0,3,1,0
366,Волшебник школы Вызова,/multiverse/bestiary/6565-conjurer_wizard/,12,58,-1,2,0,3,1,0
367,Врок,/bestiary/75-vrock/,15,104,3,2,4,-1,1,-1
368,Василиск Свавейна,/bestiary/7411-swavain_basilisk/,16,85,2,3,2,-4,-1,-2
369,Великан Расщелины Мёртвого Камня,/bestiary/7742-deadstone_cleft_stone_giant/,17,126,6,2,5,0,1,-1
370,Весельчак-осквернитель,/bestiary/6444-smiler_the_defiler/,18,165,2,5,3,4,0,4
371,Владимир Хорнгаард,/bestiary/4661-vladimir_horngaard/,17,192,4,2,4,1,3,4
372,Водный элементальный мирмидон,/multiverse/bestiary/6746-water_elemental_myrmidon/,18,127,4,2,2,-1,0,0
373,Воздушный элементальный мирмидон,/multiverse/bestiary/6743-air_elemental_myrmidon/,18,117,4,2,2,-1,0,0
374,Волшебник лесной эльф,/bestiary/5075-wood_elf_wizard/,12,45,-1,2,0,3,1,1
375,Веномфанг,/bestiary/8035-venomfang/,18,136,4,1,3,3,1,2
376,Волшебник школы Прорицания,/multiverse/bestiary/6568-diviner_wizard/,12,90,-1,2,0,4,1,0
377,Вейнифер,/bestiary/4922-vanifer/,15,112,0,3,3,1,1,4
378,Волшебник школы Воплощения,/multiverse/bestiary/6570-evoker_wizard/,12,121,-1,2,1,3,1,0
379,Волшебник школы Некромантии,/multiverse/bestiary/6572-necromancer_wizard/,12,110,-1,2,1,3,1,0
380,Волшебник школы Ограждения,/multiverse/bestiary/6566-abjurer_wizard/,12,104,-1,2,2,4,1,0
381,Верховный куратор монастыря,/bestiary/7850-monastic_high_curator/,19,130,1,3,2,4,6,3
382,Весенний эладрин,/multiverse/bestiary/6726-spring_eladrin/,19,165,2,3,3,4,0,4
383,Викторо Кассалантер,/bestiary/5373-victoro_cassalanter/,15,97,1,1,2,3,3,4
384,Великан надвигающегося рока,/bestiary/7188-doomwake_giant/,15,162,7,1,6,1,2,3
385,Взрослый глубинный дракон,/bestiary/6263-adult_deep_dragon/,17,147,5,2,4,3,3,4
386,Валтагар Стальная тень,/bestiary/6151-valtagar_steelshadow/,12,99,0,2,1,5,2,3
387,Вертран Сумеречная тень,/bestiary/6143-vertrand_shadowdusk/,12,99,0,2,1,5,2,3
388,Взрослый кристаллический дракон,/bestiary/6247-adult_crystal_dragon/,16,172,5,1,5,4,2,4
389,Визеран ДеВир,/bestiary/5927-vizeran_devir/,12,99,0,2,1,5,2,3
390,Властитель судьбы Стражей судьбы,/bestiary/13194-doomguard_doom_lord/,18,202,5,1,3,2,2,4
391,Военачальник,/multiverse/bestiary/7064-warlord/,18,229,5,3,4,1,1,4
392,Ваджра Сафар,/bestiary/5211-vajra_safahr/,14,126,0,2,1,5,0,3
393,Вампир,/bestiary/307-vampire/,16,144,4,4,4,3,2,4
394,Вастрилит,/multiverse/bestiary/7068-wastrilith/,18,157,4,4,5,4,1,2
395,Велима Шанглия,/bestiary/7479-velima_shanglia/,16,144,4,4,4,3,2,4
396,Взрослый белый дракон,/bestiary/112-adult_white_dragon/,18,200,6,0,6,-1,1,1
397,Взрослый латунный дракон,/bestiary/116-adult_brass_dragon/,18,172,6,0,5,2,1,3
398,Взрослый лунный дракон,/bestiary/8771-adult_lunar_dragon/,17,172,6,1,5,0,1,2
399,Взрослый топазный дракон,/bestiary/6284-adult_topaz_dragon/,18,210,4,1,4,4,3,4
400,Винсент Тренч,/bestiary/5374-vincent_trench/,16,110,2,3,4,1,3,5
401,Верстен Керн,/bestiary/10607-wersten_kern/,18,178,5,0,4,1,2,3
402,Взрослый изумрудный дракон,/bestiary/6269-adult_emerald_dragon/,18,207,6,1,5,4,3,4
403,Взрослый медный дракон,/bestiary/124-adult_copper_dragon/,18,184,6,1,5,4,2,3
404,Взрослый солнечный дракон,/bestiary/8870-adult_solar_dragon/,17,200,7,2,6,2,3,2
405,Взрослый чёрный дракон,/bestiary/96-adult_black_dragon/,19,195,6,2,5,2,1,3
406,Высший дракон смерти,/bestiary/10578-greater_death_dragon/,16,230,6,0,5,0,2,0
407,Валин Сарнастер,/bestiary/5072-valin_sarnaster/,17,97,4,0,3,0,4,3
408,Вампир воитель,/bestiary/5633-vampire_warrior/,18,144,4,4,4,3,2,4
409,Вампир заклинатель,/bestiary/5634-vampire_spellcaster/,16,144,4,4,4,3,2,4
410,Взрослый бронзовый дракон,/bestiary/120-adult_bronze_dragon/,19,212,7,0,6,3,2,4
411,Взрослый зеленый дракон,/bestiary/101-adult_green_dragon/,19,207,6,1,5,4,2,3
412,Взрослый луннокаменный дракон,/bestiary/6274-adult_moonstone_dragon/,19,195,5,4,5,6,5,6
413,Взрослый сапфировый дракон,/bestiary/6278-adult_sapphire_dragon/,18,225,6,2,6,4,3,4
414,Взрослый аметистовый дракон,/bestiary/6240-adult_amethyst_dragon/,19,229,7,2,7,5,3,5
415,Взрослый серебряный дракон,/bestiary/132-adult_silver_dragon/,19,243,8,0,7,3,1,5
416,Взрослый синий дракон,/bestiary/102-adult_blue_dragon/,19,225,7,0,6,3,2,4
417,Верминаард,/bestiary/10300-verminaard/,20,143,6,1,2,3,4,3
418,Верховный жрец Угольной смерти,/bestiary/8030-archpriest_of_ebondeath/,20,180,5,0,5,1,3,4
419,Вестник бури,/bestiary/12267-storm_herald/,16,287,8,2,6,7,4,4
420,Взрослый золотой дракон,/bestiary/128-adult_gold_dragon/,19,256,8,2,7,3,2,7
421,Взрослый красный дракон,/bestiary/108-adult_red_dragon/,19,256,8,0,7,3,1,5
422,Взрослый синий драколич,/bestiary/4859-adult_blue_dracolich/,19,225,7,0,6,3,2,4
423,Взрослый дракон времени,/bestiary/13134-adult_time_dragon/,19,250,7,2,6,6,3,5
424,Валиндра Теневая Мантия,/bestiary/6071-valindra_shadowmantle/,17,135,0,3,3,5,2,3
425,Высший эмиссар звёздных порождений,/bestiary/6889-greater_star_spawn_emissary/,15,290,7,1,8,8,6,7
426,Веломахус Лорхолд,/bestiary/8347-velomachus_lorehold/,21,487,10,2,9,10,5,4
427,"Векна, архилич",/bestiary/7943-vecna_the_archlich/,18,272,2,3,4,6,7,3
428,Великий аметистовый вирм,/bestiary/6239-amethyst_greatwyrm/,21,507,9,2,9,10,7,7
429,Великий изумрудный вирм,/bestiary/6272-emerald_greatwyrm/,21,507,9,2,9,10,7,7
430,Великий кристаллический вирм,/bestiary/6255-crystal_greatwyrm/,21,507,9,2,9,10,7,7
431,Великий сапфировый вирм,/bestiary/6281-sapphire_greatwyrm/,21,507,9,2,9,10,7,7
432,Великий топазный вирм,/bestiary/6287-topaz_greatwyrm/,21,507,9,2,9,10,7,7
433,Великий белый вирм,/bestiary/6297-white_greatwyrm/,22,533,10,2,10,5,5,8
434,Великий зелёный вирм,/bestiary/6296-green_greatwyrm/,22,533,10,2,10,5,5,8
435,Великий красный вирм,/bestiary/5541-red_greatwyrm/,22,533,10,2,10,5,5,8
436,Великий синий вирм,/bestiary/6295-blue_greatwyrm/,22,533,10,2,10,5,5,8
437,Великий чёрный вирм,/bestiary/6294-black_greatwyrm/,22,533,10,2,10,5,5,8
438,Великий бронзовый вирм,/bestiary/6299-bronze_greatwyrm/,22,565,10,3,9,5,6,10
439,Великий золотой вирм,/bestiary/6301-gold_greatwyrm/,22,565,10,3,9,5,6,10
440,Великий латунный вирм,/bestiary/6298-brass_greatwyrm/,22,565,10,3,9,5,6,10
441,Великий медный вирм,/bestiary/6300-copper_greatwyrm/,22,565,10,3,9,5,6,10
442,Великий серебряный вирм,/bestiary/6302-silver_greatwyrm/,22,565,10,3,9,5,6,10
443,Гадоф Блинский,/bestiary/4700-gadof_blinsky/,10,4,0,0,0,0,0,0
444,Гаммон Зангун,/bestiary/8549-gammon_xungoon/,10,4,0,0,0,0,0,0
445,Гелрин Фоухаммер,/bestiary/7770-ghelryn_foehammer/,14,30,4,-2,3,0,0,0
446,Гертруда,/bestiary/4701-gertruda/,10,4,0,0,0,0,0,0
447,Гигантская муха,/bestiary/1102-giant_fly/,11,19,2,1,1,-4,0,-4
448,Гигантский огненный жук,/bestiary/355-giant_fire_beetle/,13,4,-1,0,1,-5,-2,-4
449,Гиена,/bestiary/361-hyena/,11,5,0,1,1,-4,1,-3
450,Гомункул,/bestiary/202-homunculus/,13,5,-3,2,0,0,0,-2
451,Гриф,/bestiary/362-vulture/,10,5,-2,0,1,-4,1,-3
452,Гарпия кровавой дани,/bestiary/7193-blood_toll_harpy/,11,9,1,1,0,-2,0,1
453,Гигантская крыса,/bestiary/336-giant_rat/,12,7,-2,2,0,-4,0,-3
454,Гигантская куница,/bestiary/338-giant_weasel/,13,9,0,3,0,-3,1,-3
455,Гигантский краб,/bestiary/351-giant_crab/,15,13,1,2,0,-5,-1,-4
456,Горный козёл,/bestiary/5743-mountain_goat/,11,13,2,1,2,-4,0,-3
457,Грегир Фендельсон (1-4 уровня),/bestiary/12720-gregir_fendelsohn_levels_1_4_/,12,11,0,1,1,0,0,0
458,Гремишка,/bestiary/6865-gremishka/,12,10,-2,2,0,1,0,-3
459,Гадрозавр,/multiverse/bestiary/6604-hadrosaurus/,11,19,2,0,1,-4,0,-3
460,Гадрозавр зомби,/bestiary/5989-hadrosaurus_zombie/,9,30,2,-2,2,-5,-2,-4
461,Гигантская ездовая ящерица,/bestiary/5900-giant_riding_lizard/,12,19,2,1,1,-4,0,-3
462,Гигантская летучая мышь,/bestiary/339-giant_bat/,13,22,2,3,0,-4,1,-2
463,Гигантская лягушка,/bestiary/340-giant_frog/,11,18,1,1,0,-4,0,-4
464,Гигантская многоножка,/bestiary/341-giant_centipede/,13,4,-3,2,1,-5,-2,-4
465,Гигантская сова,/bestiary/343-giant_owl/,12,19,1,2,1,-1,1,0
466,Гигантская улитка,/bestiary/8368-giant_snail/,11,22,2,-4,0,-4,0,-4
467,Гигантская ядовитая змея,/bestiary/345-giant_poisonous_snake/,14,11,0,4,1,-4,0,-4
468,Гигантская ящерица,/bestiary/346-giant_lizard/,12,19,2,1,1,-4,0,-3
469,Гигантский барсук,/bestiary/347-giant_badger/,10,13,1,0,2,-4,1,-3
470,Гигантский космический хомяк,/bestiary/8692-giant_space_hamster/,11,22,2,1,0,-4,1,-3
471,Гигантский паук-волк,/bestiary/358-giant_wolf_spider/,13,11,1,3,1,-4,1,-3
472,Гильда Дун,/bestiary/8507-gildha_duhn/,10,9,0,0,0,0,2,0
473,Глубинный роф,/multiverse/bestiary/6489-deep_rothe/,10,13,4,0,2,-4,0,-3
474,Гоблин,/bestiary/4-goblin/,15,7,-1,2,0,0,-1,-1
475,Гримлок,/bestiary/191-grimlock/,11,11,3,1,1,-1,-1,-2
476,Гриппли воитель,/bestiary/5043-grippli_warrior/,12,13,0,2,1,0,2,0
477,Грум’шар,/bestiary/5187-grum_shar/,10,9,0,0,0,2,0,0
478,Грунг,/multiverse/bestiary/6783-grung/,12,11,-2,2,2,0,0,0
479,Грязевой мефит,/bestiary/231-mud_mephit/,11,27,-1,1,1,-1,0,-2
480,Газовая спора,/bestiary/155-gas_spore/,5,1,-3,-5,-4,-5,-5,-5
481,Гаш,/bestiary/5905-gash/,15,11,2,1,0,-2,0,-2
482,Гигантская канарейка,/bestiary/5034-giant_canary/,12,26,0,2,1,-4,0,-2
483,Гигантская оса,/bestiary/342-giant_wasp/,12,13,0,2,0,-5,0,-4
484,Гигантская рысь,/bestiary/12166-giant_lynx/,14,22,2,4,1,1,2,0
485,Гигантская стрекоза,/bestiary/8367-giant_dragonfly/,16,22,2,4,0,-4,0,-4
486,Гигантский козел,/bestiary/350-giant_goat/,11,19,3,0,1,-4,1,-2
487,Гигантский морской конек,/bestiary/354-giant_sea_horse/,13,16,1,2,0,-4,1,-3
488,Гигантский морской угорь,/bestiary/7510-giant_sea_eel/,14,19,0,2,1,-2,0,-2
489,Гиппокамп,/bestiary/7194-hippocamp/,13,22,2,2,0,-3,0,-2
490,Глубинный гном (Свирфнеблин),/bestiary/181-gnome_deep_svirfneblin/,15,16,2,2,2,1,0,-1
491,Гнолл,/bestiary/178-gnoll/,15,22,2,1,0,-2,0,-2
492,Гнолл охотник,/multiverse/bestiary/6779-gnoll_hunter/,13,22,2,2,1,-1,1,-1
493,Головорез,/bestiary/424-thug/,11,32,2,0,2,0,0,0
494,Головорез Вистани,/bestiary/4810-vistana_thug/,11,32,2,0,2,0,0,0
495,Головорез Жентарима,/bestiary/4478-zhentarim_thug/,11,32,2,0,2,0,0,0
496,Гондоло,/bestiary/6034-gondolo/,13,13,0,2,1,0,1,0
497,Грегир Фендельсон (5-8 уровня),/bestiary/12721-gregir_fendelsohn_levels_5_8_/,11,32,2,0,2,0,0,0
498,Грунка,/bestiary/8508-grunka/,18,11,1,1,1,0,0,-1
499,Гальваническая аномалия,/bestiary/3615-galvanice_weird/,12,22,2,0,3,-4,0,-3
500,Гарпия,/bestiary/196-harpy/,11,38,1,1,1,-2,0,1
501,Генератор репортажей,/bestiary/6168-play_by_play_generator/,16,22,1,2,1,0,0,0
502,Гигантская гиена,/bestiary/335-giant_hyena/,12,45,3,2,2,-4,1,-2
503,Гигантская двухголовая крыса,/bestiary/6176-giant_two_headed_rat/,12,39,2,2,2,-4,1,-2
504,Гигантская жаба,/bestiary/337-giant_toad/,11,39,2,1,1,-4,0,-4
505,Гигантский баран,/bestiary/12168-giant_ram/,13,28,4,1,4,-4,2,0
506,Гигантский ворон,/bestiary/7713-giant_raven/,10,22,2,0,2,-2,1,-2
507,Гигантский гриф,/bestiary/348-giant_vulture/,10,22,2,0,2,-2,1,-2
508,Гигантский камнеминог,/bestiary/5867-giant_rocktopus/,11,52,3,1,1,-3,0,-3
509,Гигантский летающий паук,/bestiary/6197-giant_flying_spider/,14,26,2,3,1,-4,0,-3
510,Гигантский орёл,/bestiary/356-giant_eagle/,13,26,3,3,1,-1,2,0
511,Гигантский осьминог,/bestiary/357-giant_octopus/,11,52,3,1,1,-3,0,-3
512,Гигантский паук,/bestiary/3-giant_spider/,14,26,2,3,1,-4,0,-3
513,Гигантский ходун,/multiverse/bestiary/6750-giant_strider/,14,22,4,1,2,-3,1,-2
514,Гипнос маген,/bestiary/3620-hypnos_magen/,12,34,0,2,4,2,0,-2
515,Гиппогриф,/bestiary/199-hippogriff/,11,19,3,1,1,-4,1,-1
516,Гнолл глодатель,/multiverse/bestiary/6778-gnoll_flesh_gnawer/,14,22,1,2,1,-1,0,-1
517,Гончая дурного знамения,/bestiary/2017-hound_of_ill_omen/,14,37,3,2,2,-4,1,-2
518,Грабстеб,/bestiary/6064-grabstab/,17,21,0,2,0,0,-1,0
519,Гардинал мюстеваль,/bestiary/13102-musteval_guardinal/,13,38,1,3,0,2,2,2
520,Гигантская белая мурена,/bestiary/7511-giant_white_moray_eel/,12,60,4,2,1,-5,0,-4
521,Гигантский кабан,/bestiary/349-giant_boar/,12,42,3,0,3,-4,-2,-3
